id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
927	フィエールガント	Fière Gauntlets	至尊手套	自豪手套	自身がサポーターの時、スキル発動後、味方全員に「物理攻撃スキルダメージ+{0}%」を1回行動終了するまで付与	While equipped to a Supporter, after using a skill, boosts all allies' physical attack skill damage by {0}% for 1 turn.	自身为支援者时，技能发动后，赋予我方全体“物理攻击技能伤害+{0}%”，1次行动结束后失效。	自身為支援者時，發動技能後，賦予我方全體「物理攻擊技能傷害+{0}%」，直到行動結束1次為止。
928	フィエールガント	Fière Gauntlets	至尊手套	自豪手套	自身がサポーターの時、スキル発動後、味方全員に「物理攻撃スキルダメージ+{0}%」を1回行動終了するまで付与	While equipped to a Supporter, after using a skill, boosts all allies' physical attack skill damage by {0}% for 1 turn.	自身为支援者时，技能发动后，赋予我方全体“物理攻击技能伤害+{0}%”，1次行动结束后失效。	自身為支援者時，發動技能後，賦予我方全體「物理攻擊技能傷害+{0}%」，直到行動結束1次為止。
929	冥闇の杖	Darkveil Rod	幽冥之杖	冥闇之杖	得意属性が雷属性かつサポーターの時、スキル発動後、魔攻が最も高い味方1人に「WEAK攻撃ダメージ+{0}%」を1回行動終了するまで付与(重複不可)	While equipped to a Supporter with Bolt affinity, after using a skill, boosts damage when attacking a weakness by {0}% for the ally with the highest M. ATK for 1 turn. (Cannot be stacked)	自身属性为雷属性且身为支援者时，技能发动后，赋予魔攻最高的1名友方“WEAK攻击伤害+{0}%”，1次行动结束后失效（不可叠加）。	自身屬性為雷屬性並為支援者時，發動技能後，賦予我方魔攻最高的1人「WEAK攻擊傷害+{0}%」，直到行動結束1次為止（不可重複）。
930	冥闇の杖	Darkveil Rod	幽冥之杖	冥闇之杖	得意属性が雷属性かつサポーターの時、スキル発動後、魔攻が最も高い味方1人に「WEAK攻撃ダメージ+{0}%」を1回行動終了するまで付与(重複不可)	While equipped to a Supporter with Bolt affinity, after using a skill, boosts damage when attacking a weakness by {0}% for the ally with the highest M. ATK for 1 turn. (Cannot be stacked)	自身属性为雷属性且身为支援者时，技能发动后，赋予魔攻最高的1名友方“WEAK攻击伤害+{0}%”，1次行动结束后失效（不可叠加）。	自身屬性為雷屬性並為支援者時，發動技能後，賦予我方魔攻最高的1人「WEAK攻擊傷害+{0}%」，直到行動結束1次為止（不可重複）。
931	寧静の服	Tranquil Tunic	宁静之服	寧靜服裝	得意属性が雷属性の時、与えるマイナス効果量+{0}%	While equipped to a character with Bolt affinity, boosts potency of negative effects inflicted by {0}%.	自身属性为雷属性时，给予的负面效果量+{0}%。	自身屬性為雷屬性時，賦予的減弱效果量+{0}%。
932	寧静の服	Tranquil Tunic	宁静之服	寧靜服裝	得意属性が雷属性の時、与えるマイナス効果量+{0}%	While equipped to a character with Bolt affinity, boosts potency of negative effects inflicted by {0}%.	自身属性为雷属性时，给予的负面效果量+{0}%。	自身屬性為雷屬性時，賦予的減弱效果量+{0}%。
933	花占いの札	Fortune Talisman	花朵占卜符	花朵占卜符	自身がサポーターの時、スキル発動後、対象に「受けるダメージ+{0}%」と「受ける魔法攻撃ダメージ+{1}%」を2回行動終了するまで付与	While equipped to a Supporter, after using a skill, boosts target's damage received by {0}% and magic attack damage received by {1}% for 2 turns.	自身为支援者时，技能发动后，赋予目标“所受伤害+{0}%”和“所受魔法攻击伤害+{1}%”，2次行动结束后失效。	自身為支援者時，發動技能後，賦予目標「所受傷害+{0}%」與「所受魔法攻擊傷害+{1}%」，直到行動結束2次為止。
934	花占いの札	Fortune Talisman	花朵占卜符	花朵占卜符	自身がサポーターの時、スキル発動後、対象に「受けるダメージ+{0}%」と「受ける魔法攻撃ダメージ+{1}%」を2回行動終了するまで付与	While equipped to a Supporter, after using a skill, boosts target's damage received by {0}% and magic attack damage received by {1}% for 2 turns.	自身为支援者时，技能发动后，赋予目标“所受伤害+{0}%”和“所受魔法攻击伤害+{1}%”，2次行动结束后失效。	自身為支援者時，發動技能後，賦予目標「所受傷害+{0}%」與「所受魔法攻擊傷害+{1}%」，直到行動結束2次為止。
935	インクイジターソード	Inquisitor's Blade	探究者之剑	審問官之劍	得意属性が雷属性かつWEAK攻撃時、スキルダメージ+{0}%	While equipped to a character with Bolt affinity, boosts skill damage by {0}% when attacking a weakness.	自身属性为雷属性且发动WEAK攻击时，技能伤害+{0}%。	自身屬性為雷屬性並WEAK攻擊時，技能傷害+{0}%。
936	インクイジターソード	Inquisitor's Blade	探究者之剑	審問官之劍	得意属性が雷属性かつWEAK攻撃時、スキルダメージ+{0}%	While equipped to a character with Bolt affinity, boosts skill damage by {0}% when attacking a weakness.	自身属性为雷属性且发动WEAK攻击时，技能伤害+{0}%。	自身屬性為雷屬性並WEAK攻擊時，技能傷害+{0}%。
937	イージスジャケット	Aegis Jacket	防卫夹克	防衛夾克	得意属性が雷属性の時、受けるHP回復量+{0}%	While equipped to a character with Bolt affinity, boosts HP recovery received by {0}%.	自身属性为雷属性时，所受HP恢复量+{0}%。	自身屬性為雷屬性時，所受的HP回復量+{0}%。
938	イージスジャケット	Aegis Jacket	防卫夹克	防衛夾克	得意属性が雷属性の時、受けるHP回復量+{0}%	While equipped to a character with Bolt affinity, boosts HP recovery received by {0}%.	自身属性为雷属性时，所受HP恢复量+{0}%。	自身屬性為雷屬性時，所受的HP回復量+{0}%。
939	オミノスバングル	Ominous Bangle	噩兆手镯	不祥手環	自身がアタッカーの時、受ける強化効果量+{0}%	While equipped to an Attacker, boosts potency of received buff effects by {0}%.	自身为攻击者时，所受强化效果量+{0}%。	自身為攻擊者時，所受強化效果量+{0}%。
940	オミノスバングル	Ominous Bangle	噩兆手镯	不祥手環	自身がアタッカーの時、受ける強化効果量+{0}%	While equipped to an Attacker, boosts potency of received buff effects by {0}%.	自身为攻击者时，所受强化效果量+{0}%。	自身為攻擊者時，所受強化效果量+{0}%。
941	シュメルツシュヴェールト	Schmertzschwert	苦痛棘刃	苦痛之劍	得意属性が風属性かつサポーターの時、スキル発動後、味方全員に「クリティカルダメージ+{0}%」を1回行動終了するまで付与(重複不可)	While equipped to a Supporter with Air affinity, after using a skill, boosts all allies' critical damage by {0}% for 1 turn. (Cannot be stacked)	自身属性为风属性且身为支援者时，技能发动后，赋予我方全体“暴击伤害+{0}%”，1次行动结束后失效。（不可叠加）	自身屬性為風屬性並為支援者時，發動技能後，賦予我方全體「重擊傷害+{0}%」，直到行動結束1次為止。（不可重複）
942	シュメルツシュヴェールト	Schmertzschwert	苦痛棘刃	苦痛之劍	得意属性が風属性かつサポーターの時、スキル発動後、味方全員に「クリティカルダメージ+{0}%」を1回行動終了するまで付与(重複不可)	While equipped to a Supporter with Air affinity, after using a skill, boosts all allies' critical damage by {0}% for 1 turn. (Cannot be stacked)	自身属性为风属性且身为支援者时，技能发动后，赋予我方全体“暴击伤害+{0}%”，1次行动结束后失效。（不可叠加）	自身屬性為風屬性並為支援者時，發動技能後，賦予我方全體「重擊傷害+{0}%」，直到行動結束1次為止。（不可重複）
943	旅のプレート	Journey Plate	旅行胸铠	旅行胸鎧	得意属性が風属性かつサポーターの時、スキル発動後、魔攻が最も高い味方1人に「スキルダメージ+{0}%」を1回行動終了するまで付与(重複不可)	While equipped to a Supporter with Air affinity, after using a skill, boosts skill damage of the ally with the highest M. ATK by {0}% for 1 turn. (Cannot be stacked)	自身属性为风属性且身为支援者时，技能发动后，赋予魔攻最高的1名我方“技能伤害+{0}%”，1次行动结束后失效（不可叠加）。	自身屬性為風屬性並為支援者時，發動技能後，賦予我方魔攻最高的1人「技能傷害+{0}%」，直到行動結束1次為止（不可重複）。
944	旅のプレート	Journey Plate	旅行胸铠	旅行胸鎧	得意属性が風属性かつサポーターの時、スキル発動後、魔攻が最も高い味方1人に「スキルダメージ+{0}%」を1回行動終了するまで付与(重複不可)	While equipped to a Supporter with Air affinity, after using a skill, boosts skill damage of the ally with the highest M. ATK by {0}% for 1 turn. (Cannot be stacked)	自身属性为风属性且身为支援者时，技能发动后，赋予魔攻最高的1名我方“技能伤害+{0}%”，1次行动结束后失效（不可叠加）。	自身屬性為風屬性並為支援者時，發動技能後，賦予我方魔攻最高的1人「技能傷害+{0}%」，直到行動結束1次為止（不可重複）。
945	献身のロケット	Locket of Devotion	奉献相框坠	奉獻相框墜	得意属性が風属性かつサポーターの時、味方全員の魔攻+{0}%	While equipped to a Supporter with Air affinity, boosts all allies' M. ATK by {0}%.	自身属性为风属性且身为支援者时，我方全体魔攻+{0}%。	自身屬性為風屬性並為支援者時，我方全體魔攻+{0}%。
946	献身のロケット	Locket of Devotion	奉献相框坠	奉獻相框墜	得意属性が風属性かつサポーターの時、味方全員の魔攻+{0}%	While equipped to a Supporter with Air affinity, boosts all allies' M. ATK by {0}%.	自身属性为风属性且身为支援者时，我方全体魔攻+{0}%。	自身屬性為風屬性並為支援者時，我方全體魔攻+{0}%。
947	スターリーナイトランス				自身がディフェンダーの時、バトル開始時、味方全員に「攻撃を受けた時、自身のHPを{0}%回復」を1回攻撃を受けるまで付与<br>「ランターナ」の味方全員の魔防+{1}%			
948	寒凪のハルバード				得意属性が雷属性の時、攻撃後、対象に「ダメージ-{0}%」を1回行動終了するまで付与			
949	寒凪のハルバード				得意属性が雷属性の時、攻撃後、対象に「ダメージ-{0}%」を1回行動終了するまで付与			
950	寒凪のドレス				得意属性が雷属性かつディフェンダーの時、攻撃を受ける時、回避する(確率{0}%)			
951	寒凪のドレス				得意属性が雷属性かつディフェンダーの時、攻撃を受ける時、回避する(確率{0}%)			
952	寒凪のネックレス				得意属性が雷属性かつディフェンダーの時、受けるダメージ-{0}%			
953	寒凪のネックレス				得意属性が雷属性かつディフェンダーの時、受けるダメージ-{0}%			
954	シュレクリヒソード				得意属性が雷属性かつブレイカーの時、WEAK攻撃時、ブレイクダメージ+{0}%			
955	シュレクリヒソード				得意属性が雷属性かつブレイカーの時、WEAK攻撃時、ブレイクダメージ+{0}%			
956	才華のコート				自身がブレイカーの時、攻撃対象がブレイク時、アイテムゲージ{0}%回復			
